time,open,high,low,close,Fast EMA,Standard EMA,Slow EMA,SPX · TVC: close,MA,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Short Period Moving Average,Long Period Moving Average,Plot,Shapes,Shapes,Volume,Volume MA,Histogram,MACD,Signal,OBV,Signal,Crossover,Crossunder,Basis,Upper Band,Lower Band,Upper Band,Lower Band,volume,MA,ATR,ATR,Plot,RoC & MA Cross Up,RoC & MA Cross Down,Basis,Rate of Change,Bull,Hidden Bull,Bear,Hidden Bear
554995800,11.19322819383699,11.951992115040305,11.085373930924431,11.828060889964494,NaN,NaN,NaN,329.79,NaN,NaN,NaN,11.347602360883423,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
557501400,11.86544757732408,12.368930083194854,11.353263488389642,12.342085290281835,NaN,NaN,NaN,321.83,NaN,NaN,NaN,10.335070189301565,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
560093400,12.344769479369887,12.67709667620861,7.89261423308948,8.740472325607072,NaN,NaN,NaN,251.79,NaN,NaN,NaN,10.333432646535922,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
562861800,8.692963008219767,8.841419026867628,7.935917714410584,8.095859358637055,NaN,NaN,NaN,230.31,NaN,NaN,NaN,10.69234334382919,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
565367400,8.213374188650892,8.98125673605839,7.709533970917733,8.048958306114493,NaN,NaN,NaN,247.09,NaN,NaN,NaN,10.94439355225338,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
568045800,8.12775605856213,8.557804300992073,7.683332496353666,7.948396153654119,NaN,NaN,NaN,257.07,NaN,NaN,NaN,10.966608886923124,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
570724200,7.889161722525813,8.091871742962,7.527552230559107,8.046542986160118,NaN,NaN,NaN,267.82,9.292910758631312,NaN,NaN,11.567284206048063,NaN,NaN,9.292910758631312,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4689689452398882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
573229800,8.00205593730595,8.303216235244218,7.863947278302677,8.074695702079774,NaN,NaN,NaN,258.89,8.756715731790639,NaN,NaN,11.564981682996002,NaN,NaN,8.756715731790639,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3218689469115528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
575908200,8.060726049169059,8.556988779448575,7.986075236375964,8.431049958001868,NaN,NaN,NaN,261.33,8.197996398607785,10.102324453383858,NaN,12.018803331068238,NaN,NaN,8.197996398607785,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2145896035059898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
578583000,8.373118532860136,8.803101659704717,8.254930395288076,8.803101659704717,9.035922263020556,NaN,NaN,262.14,8.206943446336021,10.102324453383858,NaN,11.690517275312752,NaN,NaN,8.206943446336021,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1193869836360828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
581175000,8.815421305812714,9.194952385451813,8.643307114883116,8.790273841682549,8.732143558192359,NaN,NaN,273.5,8.30614551534252,10.102324453383858,NaN,11.425075151094743,NaN,NaN,8.30614551534252,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.232619100783994,NaN,1.0382810246264562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
583767000,8.755224265897768,9.121334657207324,8.65132936081677,9.120999338677173,8.410034963031894,NaN,NaN,272.01,8.459294234280046,8.36125230800546,NaN,10.535433985421346,NaN,NaN,8.459294234280046,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.130245067283139,NaN,0.957098777735613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
586445400,9.094099401716205,9.1201761517101,8.811371845480455,8.953871041775066,8.431374834648693,NaN,NaN,261.52,8.602933504011608,8.36125230800546,NaN,9.94048846149599,NaN,NaN,8.602933504011608,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.038791853889697,NaN,0.8646028799443423,NaN,NaN,NaN,NaN,-24.299755259359806,NaN,NaN,NaN,NaN
589123800,8.932609102552846,9.312616822503635,8.774376473298103,9.212331793964287,8.543022078181416,NaN,NaN,271.91,8.769474762269347,8.42008452653137,NaN,9.908238011843032,NaN,NaN,8.769474762269347,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9594698654419727,NaN,0.8179796612673693,NaN,NaN,NaN,NaN,-25.358384930153722,-25.358384930153722,-25.358384930153722,NaN,NaN
591888600,9.212331793964287,9.432464285060705,9.028407493567588,9.168858266915322,8.6550120742615,NaN,NaN,278.97,8.925783700102997,8.480008257809907,NaN,10.257392690900511,NaN,NaN,8.925783700102997,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8873620332603942,NaN,0.7588478227281905,29.778034263845043,NaN,NaN,NaN,4.901176107533707,NaN,NaN,NaN,NaN
594397800,9.131227036209491,9.551322408753778,8.967906966001754,9.527997631038856,8.812972221999972,NaN,NaN,273.69,9.082490510536854,8.707634843528227,NaN,10.74996420730546,NaN,NaN,9.082490510536854,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8264630391671364,NaN,0.7337860541601666,33.67924227656944,NaN,NaN,NaN,17.689762247091487,NaN,NaN,NaN,NaN
596989800,9.437652914854038,9.958130141842828,9.326958432770287,9.877036373327966,8.996021560716757,NaN,NaN,277.72,9.235909755340174,8.972102689109395,NaN,10.973707109051311,NaN,NaN,9.235909755340174,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7788686560209721,NaN,0.7191268620047916,37.32363550934779,NaN,NaN,NaN,22.711983311241045,NaN,NaN,NaN,NaN
599754600,10.096100430269727,10.665490356653407,9.895168625164313,10.66441488117124,9.254993478625904,NaN,NaN,297.48,9.503644189552844,9.460210375970743,NaN,11.592502775077016,NaN,NaN,9.503644189552844,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7517542273279376,NaN,0.72903073647917,44.705293414947015,NaN,NaN,NaN,34.17065122337272,NaN,NaN,NaN,NaN
602346600,10.665409629949526,10.881919791396198,10.55809696039576,10.70892316244168,9.482780799069886,NaN,NaN,288.86,9.730490450090631,9.762613453139657,NaN,11.906663137235286,NaN,NaN,9.730490450090631,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.722387073642334,NaN,0.6711438928393513,45.09890968130695,NaN,NaN,NaN,33.087254748539834,NaN,NaN,NaN,NaN
604765800,10.649069549741329,11.189236449085621,10.560591508754763,10.863114417850785,9.688782074884493,NaN,NaN,294.87,10.003239503815733,9.920282904951197,NaN,12.55334216328472,NaN,NaN,10.003239503815733,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7036320318786092,NaN,0.6650726139095665,46.51924412925285,NaN,NaN,NaN,34.532802456602866,NaN,NaN,34.532802456602866,34.532802456602866
