time,open,high,low,close,Fast EMA,Standard EMA,Slow EMA,SPX · TVC: close,MA,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Short Period Moving Average,Long Period Moving Average,Plot,Shapes,Shapes,Volume,Volume MA,Histogram,MACD,Signal,OBV,Signal,Crossover,Crossunder,Basis,Upper Band,Lower Band,Upper Band,Lower Band,volume,MA,ATR,ATR,Plot,RoC & MA Cross Up,RoC & MA Cross Down,Basis,Rate of Change,Bull,Hidden Bull,Bear,Hidden Bear
536198400,18.01,18.01,18.01,18.01,16.624000000000002,10.3895,12.394892703862658,246.45,16.708571428571425,17.03,13.950000000000001,11.97,NaN,NaN,16.708571428571425,12.720999999999998,NaN,0,0,NaN,NaN,0.13590679983453358,1.5336706672349205,1.397763867400387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4110258059570956,0.3581458917295912,0.46648513150282145,81.23859357754279,0,0,NaN,26.120448179271726,NaN,NaN,NaN,NaN
538617600,18.86,18.86,18.86,18.86,16.878,10.493,12.398240343347638,274.08,17.077142857142853,17.455,14.61,11.73,NaN,NaN,17.077142857142853,12.8776,NaN,0,0,NaN,NaN,0.18880865524469814,1.6337746864562597,1.4449660312115615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4325935479632248,0.36798297389499934,0.521272969859561,83.74136978449084,0,0,NaN,25.066312997347474,NaN,NaN,NaN,NaN
541036800,19.37,19.37,19.37,19.37,17.186999999999998,10.6083,12.404034334763946,284.2,17.479999999999997,17.71,15.16,12.07,NaN,NaN,17.479999999999997,13.0354,NaN,0,0,NaN,NaN,0.23144238069728318,1.7342690070831654,1.5028266263858823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.463651612539907,0.37082331441709937,0.5196625455939097,85.03160200167503,0,0,NaN,21.062500000000007,NaN,NaN,NaN,NaN
544060800,19.45,19.45,19.45,19.45,17.464,10.7249,12.412746781115876,300.41,17.96571428571428,17.75,15.2,12.49,NaN,NaN,17.96571428571428,13.189400000000001,NaN,0,0,NaN,NaN,0.23743621143888882,1.7996218906844934,1.5621856792456046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.47370138217706315,0.36500684812875733,0.4568536105090652,85.22960894357792,0,0,NaN,19.178921568627445,19.178921568627445,19.178921568627445,NaN,NaN
546480000,19.74,19.74,19.74,19.74,17.81,10.843499999999999,12.420729613733902,288.03,18.48285714285714,17.895,15.469999999999999,12.84,NaN,NaN,18.48285714285714,13.3396,NaN,0,0,NaN,NaN,0.23301120374399353,1.8534496839255965,1.620438480181603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.47945832758033974,0.36350671116618216,0.43301738043634147,85.95491636009638,0,0,NaN,21.253071253071234,NaN,NaN,NaN,NaN
549504000,20.9,20.9,20.9,20.9,18.244999999999997,10.976799999999999,12.434420600858367,293.45,19.071428571428566,18.509999999999998,16.275,13.43,NaN,NaN,19.071428571428566,13.5048,NaN,0,0,NaN,NaN,0.2772781240336015,1.967036135223605,1.6897580111900035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4935357093545768,0.37943657694285854,0.5368720403740069,88.40716477430549,1,0,NaN,25.299760191846516,NaN,NaN,NaN,NaN
551923200,20.81,20.81,20.81,20.81,18.720999999999997,11.109599999999999,12.45163090128755,305.63,19.591428571428565,18.84,16.494999999999997,14.32,NaN,NaN,19.591428571428565,13.6592,NaN,0,0,NaN,NaN,0.26933960365094367,2.026432515753683,1.7570929121027394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4838877508753515,0.37364784540400137,0.4730331774634345,87.13598526881637,0,0,NaN,27.82555282555281,NaN,NaN,NaN,NaN
554342400,21.42,21.42,21.42,21.42,19.250999999999998,11.248299999999999,12.473261802575104,318.66,20.078571428571422,19.295,16.755000000000003,14.66,NaN,NaN,20.078571428571422,13.823200000000002,NaN,0,0,NaN,NaN,0.27315436003245486,2.098535862143308,1.825381502110853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.47847521503601564,0.37837488849592144,0.49259986639723,88.35785379317392,0,0,NaN,29.42598187311179,NaN,NaN,29.42598187311179,29.42598187311179
557366400,20.09,20.09,20.09,20.09,19.582,11.376699999999998,12.484592274678107,316.7,20.25428571428571,19.715000000000003,16.755000000000003,14.84,NaN,NaN,20.25428571428571,13.964600000000003,NaN,0,0,NaN,NaN,0.15970702491160127,2.0250152832503545,1.8653082583387532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5095501843165849,0.39740739072600306,0.6122284569119117,72.24531041889503,0,0,NaN,25.171339563862922,NaN,NaN,NaN,NaN
559785600,17.08,17.08,17.08,17.08,19.573,11.474799999999998,12.481888412017163,328.07,19.92714285714285,19.25,16.755000000000003,14.7,NaN,NaN,19.92714285714285,14.057600000000003,NaN,0,0,NaN,NaN,-0.12886850047770193,1.7042226327416259,1.8330911332193278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6139001579856445,0.44965924291148307,0.9547672487816389,50.01594879846619,0,1,NaN,5.955334987593035,NaN,NaN,NaN,NaN
562204800,14.45,14.45,14.45,14.45,19.217,11.546999999999999,12.466480686695276,251.79,19.21285714285714,17.935000000000002,16.905,15.24,NaN,NaN,19.21285714285714,14.095200000000002,NaN,0,0,NaN,NaN,-0.4875389472103486,1.223667449206392,1.7112063964167405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.745342992559124,0.49326605805325335,1.1940862132414047,38.786230945471594,0,0,NaN,-13.885578069129927,NaN,NaN,NaN,NaN
565228800,13.77,13.77,13.77,13.77,18.708,11.610199999999999,12.448712446351927,223.87,18.359999999999992,17.595,17.375,15.13,NaN,NaN,18.359999999999992,14.123000000000001,NaN,0,0,NaN,NaN,-0.7457857908600505,0.7789741578416773,1.5247599487017278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.874865422193535,0.49700073689218827,1.1206453256354898,36.5041036298349,0,0,NaN,-19.801980198019812,NaN,NaN,NaN,NaN
567648000,14.02,14.02,14.02,14.02,18.173,11.6762,12.434077253218877,247.09,17.377142857142854,17.595,17.595,14.97,NaN,NaN,17.377142857142854,14.163800000000004,NaN,0,0,NaN,NaN,-0.866501115324311,0.441633554546339,1.30813466987065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9755989333087445,0.49206072215434454,0.996267421973277,37.94961837588747,0,0,NaN,-22.15435868961689,NaN,NaN,NaN,NaN
570672000,14.16,14.16,14.16,14.16,17.644,11.746699999999999,12.418025751072955,250.96,16.42714285714285,17.595,17.595,15.62,NaN,NaN,16.42714285714285,14.212600000000002,NaN,0,0,NaN,NaN,-0.89973126291336,0.18347059122895004,1.08320185414231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0279419428360668,0.4850195077112576,0.8739435045485232,38.78999123893625,0,0,NaN,-24.920466595970307,NaN,NaN,NaN,NaN
573091200,14.29,14.29,14.29,14.29,17.099,11.819499999999998,12.401115879828321,267.31,15.408571428571422,17.595,17.595,15.7,NaN,NaN,15.408571428571422,14.268000000000002,NaN,0,0,NaN,NaN,-0.8749729243527927,-0.010514301298680806,0.8644586230541119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9905216652880572,0.4779191175570325,0.7676658610415912,39.60790526666949,0,0,NaN,-26.226122870418177,NaN,NaN,NaN,NaN
575510400,13.39,13.39,13.39,13.39,16.348000000000003,11.880899999999997,12.379570815450638,258.89,14.451428571428567,17.405,17.405,16.37,13.337499999999999,11.74,14.451428571428567,14.324000000000003,NaN,0,0,NaN,NaN,-0.8789043525646318,-0.23417181765167783,0.644732534912954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9090185702469062,0.4863607352058918,0.7865707380356495,36.01946055093839,0,0,NaN,-31.156812339331612,NaN,NaN,NaN,NaN
577929600,12.41,12.41,12.41,12.41,15.508000000000004,11.931099999999999,12.35347639484978,261.33,13.78428571428571,16.25,16.915,16.95,13.497499999999999,11.9,13.78428571428571,14.366000000000003,13.78428571428571,0,1,NaN,NaN,-0.9037140911148809,-0.4849100789806471,0.4188040121342338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8477302030687767,0.49623352050177394,0.8142034897448424,32.56022574475887,0,0,NaN,-37.132725430597766,NaN,NaN,NaN,NaN
580953600,12.49,12.49,12.49,12.49,14.615000000000004,11.979899999999997,12.331330472102998,266.45,13.50428571428571,14.745,16.915,16.81,13.497499999999999,11.9,13.50428571428571,14.413400000000003,NaN,0,0,NaN,NaN,-0.8706029117512649,-0.6694496275548474,0.20115328419641754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7903401740589515,0.4879088500917385,0.7093172769241506,33.12484570811212,0,0,NaN,-40.23923444976076,NaN,NaN,NaN,NaN
583372800,12.22,12.22,12.22,12.22,13.828000000000003,12.0336,12.308669527896988,271.78,13.28285714285714,13.335,16.82,15.33,13.7525,12.08,13.28285714285714,14.460600000000005,NaN,0,0,NaN,NaN,-0.8232756680851951,-0.8279413009100764,-0.004665632824881305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.744863006336244,0.48355067308990374,0.6465576659349861,32.146631308543476,0,0,NaN,-41.27823161941374,NaN,NaN,NaN,NaN
586396800,11.78,11.78,11.78,11.78,13.298000000000002,12.083499999999999,12.28600858369098,271.15,12.96285714285714,13.035,16.6,14.51,13.987499999999999,12.21,12.96285714285714,14.507200000000005,NaN,0,0,NaN,NaN,-0.7784916341127103,-0.9777801754657691,-0.19928854135305887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7147397197167807,0.4826796596281057,0.6170494279442741,30.5626682440231,0,0,NaN,-45.0046685340803,-45.0046685340803,-45.0046685340803,NaN,NaN
588816000,11.79,11.79,11.79,11.79,13.032000000000005,12.1299,12.26197424892703,264.47,12.62428571428571,13.035,16.6,14.21,14.202499999999999,12.21,12.62428571428571,14.557800000000004,NaN,0,0,NaN,NaN,-0.7071569991441908,-1.0832347902832975,-0.3760777911391066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6634911883286693,0.47322606643554366,0.5303280810950921,30.646307695356455,0,0,NaN,-41.31408661025387,NaN,NaN,NaN,NaN
591235200,12.02,12.02,12.02,12.02,12.857000000000003,12.1734,12.23660944206008,271.91,12.299999999999997,13.035,16.6,14.68,14.3825,12.21,12.299999999999997,14.598200000000004,NaN,0,0,NaN,NaN,-0.6072688013978293,-1.1351637928863934,-0.527894991488564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5981353042817166,0.4683615451068328,0.487424069510079,32.65555075176526,1,0,NaN,-29.62529274004683,NaN,NaN,NaN,NaN
594259200,11.57,11.57,11.57,11.57,12.612000000000002,12.208400000000001,12.213390557939908,276.31,12.039999999999997,12.93,16.495,15.41,14.5825,12.254999999999999,12.039999999999997,14.629000000000005,NaN,0,0,NaN,NaN,-0.536732011019815,-1.1988100052633328,-0.6620779942435178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5526874036700428,0.46799431420469617,0.48207777386578193,30.776854856979156,0,0,NaN,-19.930795847750858,NaN,NaN,NaN,NaN
596678400,11.64,11.64,11.64,11.64,12.360000000000003,12.241,12.193948497854072,271.81,11.929999999999998,12.48,16.495,15.35,14.8625,12.375,11.929999999999998,14.663000000000004,NaN,0,0,NaN,NaN,-0.45388126324914,-1.2294295733049427,-0.7755483100558027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5080177745743224,0.4600344279206023,0.42320952045638455,31.4376327235979,0,0,NaN,-15.468409586056639,NaN,NaN,NaN,NaN
599097600,11.82,11.82,11.82,11.82,12.113000000000003,12.2728,12.175836909871238,277.72,11.834285714285713,12.030000000000001,16.495,17.19,15.07,13.100000000000001,11.834285714285713,14.699200000000005,NaN,0,0,NaN,NaN,-0.3596011084186239,-1.2250496955790826,-0.8654485871604587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.46230094963513346,0.4544337393621902,0.38846530324832956,33.20333742093456,0,0,NaN,-15.691868758915831,NaN,NaN,NaN,NaN
602121600,11.97,11.97,11.97,11.97,11.971000000000005,12.303899999999999,12.158326180257504,296.97,11.798571428571426,12.030000000000001,16.495,17.78,15.490000000000002,13.635000000000002,11.798571428571426,14.740800000000005,NaN,0,0,NaN,NaN,-0.2641944704228131,-1.195691675188975,-0.9314972047661619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.42711509968725725,0.4483450645749464,0.3543988313557111,34.71226130262512,0,0,NaN,-15.466101694915253,NaN,NaN,NaN,NaN
604540800,11.73,11.73,11.73,11.73,11.903000000000002,12.329299999999998,12.138626609442053,291.18,11.79142857142857,11.895,16.495,18.58,16.0325,14.059999999999999,11.79142857142857,14.768200000000006,NaN,0,0,NaN,NaN,-0.19736988446808368,-1.1782095603512666,-0.9808396758831829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3972415140176491,0.4441781632834474,0.3380561411620381,33.411743294412915,0,0,NaN,-17.9146256123163,NaN,NaN,NaN,NaN
606960000,12.07,12.07,12.07,12.07,11.861000000000004,12.359899999999998,12.119442060085829,294.87,11.831428571428571,11.82,16.495,18.98,16.435000000000002,14.315000000000001,11.831428571428571,14.790000000000004,NaN,0,0,NaN,NaN,-0.11449893931971,-1.1239633500328203,-1.0094644107131103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36849272630084207,0.4420946000177784,0.33833383528174693,37.01207977772616,0,0,NaN,-9.85810306198656,NaN,NaN,NaN,NaN
609984000,12.49,12.49,12.49,12.49,11.888000000000003,12.394599999999999,12.10540772532188,307.61,11.898571428571428,12.030000000000001,16.495,19.49,16.475,14.355,11.898571428571428,14.820800000000004,NaN,0,0,NaN,NaN,-0.020548299631940825,-1.0351497852530365,-1.0146014856210956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3538509082578646,0.4416527080174228,0.35000043024149735,41.2386879397042,0,0,NaN,0.6446414182111206,NaN,NaN,NaN,NaN
612403200,12.84,12.84,12.84,12.84,11.994000000000003,12.4354,12.09287553648068,325.52,12.079999999999998,12.205,16.495,20.14,16.682499999999997,14.5,12.079999999999998,14.853600000000005,NaN,0,0,NaN,NaN,0.07100142742938365,-0.9258497013343661,-0.9968511287637497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.34615792136388396,0.4398196538570743,0.3500003687784262,44.57628416265289,0,0,NaN,2.8022417934347446,NaN,NaN,NaN,NaN
614822400,13.43,13.43,13.43,13.43,12.158000000000005,12.478299999999999,12.08463519313304,317.98,12.335714285714285,12.5,16.495,21.22,17.3925,15.079999999999998,12.335714285714285,14.889200000000006,NaN,0,0,NaN,NaN,0.17140153369956745,-0.7825992116392904,-0.9540007453388578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3521353611690433,0.44282326077993284,0.3842860303815082,49.75696488485019,0,0,NaN,9.901800327332234,NaN,NaN,NaN,NaN
617846400,14.32,14.32,14.32,14.32,12.388000000000005,12.5302,12.078497854077247,343.92,12.692857142857141,12.98,16.495,21.73,17.667499999999997,15.079999999999998,12.692857142857141,14.933600000000006,NaN,0,0,NaN,NaN,0.2908403871025669,-0.5904502614606493,-0.8812906485632162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37583030957346575,0.4517667955643342,0.45653088318414997,56.380562326382986,0,0,NaN,21.56196943972836,NaN,NaN,NaN,NaN
620265600,14.66,14.66,14.66,14.66,12.697000000000006,12.588199999999999,12.07545064377682,353.73,13.077142857142857,13.195,16.495,22.49,18.025000000000002,15.34,13.077142857142857,14.978200000000006,NaN,0,0,NaN,NaN,0.38018857713497367,-0.4060549271444991,-0.7862435042794728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39614026534868485,0.44953145965304747,0.43988361415784283,58.6246182252919,0,0,NaN,24.342663273960994,NaN,NaN,NaN,NaN
622684800,14.84,14.84,14.84,14.84,13.017000000000005,12.648499999999999,12.080386266094415,349.15,13.521428571428569,13.285,15.83,23.27,18.235000000000003,15.34,13.521428571428569,15.029800000000005,NaN,0,0,NaN,NaN,0.43491538967497445,-0.24259926718575464,-0.6775146568607291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4066916560131585,0.44414083045998654,0.40275738356386526,59.80363151019263,0,0,NaN,23.460898502495844,NaN,NaN,NaN,NaN
625708800,14.7,14.7,14.7,14.7,13.305000000000003,12.71,12.084721030042914,337.62,13.897142857142855,13.285,14.325,24.33,18.0025,15.34,13.897142857142855,15.082000000000004,NaN,0,0,NaN,NaN,0.4436604110161009,-0.12293914309060305,-0.5665995541067039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4097357051541358,0.4380580138507868,0.3652206144833131,58.4095105223135,0,0,NaN,27.052722558340527,NaN,NaN,NaN,NaN
628128000,15.24,15.24,15.24,15.24,13.632000000000005,12.776999999999997,12.090686695278967,350.63,14.289999999999997,13.655000000000001,13.405000000000001,25.93,17.42,15.34,14.289999999999997,15.139000000000005,NaN,0,0,NaN,NaN,0.46551132755596586,0.01528960533825341,-0.45022172221771245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41091631870354506,0.4400968535737711,0.39018909812855423,62.08129215857261,0,0,NaN,30.92783505154639,NaN,NaN,NaN,NaN
631152000,15.13,15.13,15.13,15.13,13.972000000000005,12.8508,12.093862660944204,352.2,14.617142857142856,13.865,13.405000000000001,25.6,17.485,15.34,14.617142857142856,15.175000000000004,NaN,0,0,NaN,NaN,0.4518888281908304,0.11463931302082564,-0.3372495151700048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3896425588887529,0.43349491650229566,0.35016208411018923,60.90179602136057,0,0,NaN,28.003384094754658,NaN,NaN,NaN,NaN
633571200,14.97,14.97,14.97,14.97,14.262000000000006,12.9222,12.091974248927036,330.92,14.837142857142855,14.04,13.405000000000001,25.16,17.595,15.34,14.837142857142855,15.190600000000007,NaN,0,0,NaN,NaN,0.41252556365949894,0.17840743940436887,-0.23411812425513007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36626505047607394,0.4280250181722497,0.322996072094448,59.14167953929706,0,0,NaN,25.062656641604008,NaN,NaN,NaN,NaN
635990400,15.62,15.62,15.62,15.62,14.575000000000006,12.998199999999999,12.09047210300429,335.54,15.02285714285714,14.524999999999999,13.594999999999999,24.73,17.595,15.34,15.02285714285714,15.217400000000007,NaN,0,0,NaN,NaN,0.4098440520623163,0.2781869408227653,-0.13165711123955098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35965575755092044,0.4324645178088047,0.36971091893809804,63.72796693044578,0,0,NaN,33.162830349531106,NaN,NaN,33.162830349531106,33.162830349531106
638409600,15.7,15.7,15.7,15.7,14.861000000000008,13.0746,12.088369098712445,339.94,15.171428571428569,15.01,13.635,24.75,17.595,15.34,15.171428571428569,15.229800000000006,NaN,0,0,NaN,NaN,0.39298433595587556,0.35957330870529347,-0.03341102725058209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35227636361507464,0.42541522745262855,0.32832364480408405,64.25970795230066,0,0,NaN,30.074565037282508,NaN,NaN,NaN,NaN
641433600,16.37,16.37,16.37,16.37,15.154999999999998,13.161,12.083304721030041,338.39,15.389999999999999,15.515,13.97,23.95,17.405,15.34,15.389999999999999,15.237199999999996,15.389999999999999,1,0,NaN,NaN,0.40487854097638004,0.47268714896989295,0.06780860799351292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.34966545452720676,0.430306922903576,0.37713455268921514,68.43344389496802,0,0,NaN,31.064851881505213,NaN,NaN,NaN,NaN
643852800,16.95,16.95,16.95,16.95,15.417999999999997,13.2541,12.078283261802575,363.16,15.71142857142857,15.825,14.26,23.88,16.5825,15.34,15.71142857142857,15.249799999999995,NaN,0,0,NaN,NaN,0.42750524298483145,0.6021901617245522,0.17468491873972075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36085610388046296,0.43330078444550446,0.4061153308764699,71.53265855073691,0,0,NaN,32.009345794392516,NaN,NaN,NaN,NaN
646272000,16.81,16.81,16.81,16.81,15.633,13.347399999999999,12.070128755364806,358.02,15.935714285714283,15.825,14.26,23.6,15.829999999999998,15.34,15.935714285714283,15.260399999999997,NaN,0,0,NaN,NaN,0.40874964820127324,0.6856219789913123,0.27687233079003903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36987666046896817,0.4274347687565944,0.36809885503697426,69.75245894077685,0,1,NaN,25.167535368577802,NaN,NaN,NaN,NaN
649296000,15.33,15.33,15.33,15.33,15.681999999999999,13.421,12.054034334763948,344.86,15.964285714285712,15.96,14.26,23.2,15.0775,15.34,15.964285714285712,15.233399999999996,NaN,0,0,NaN,NaN,0.27859233812203066,0.6251127534425773,0.34652041532054667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4013228518305441,0.4484860733814625,0.5269418757459777,54.35297910696339,0,0,NaN,7.053072625698323,NaN,NaN,NaN,NaN
651715200,14.51,14.51,14.51,14.51,15.663,13.485199999999999,12.032145922746778,322.56,15.898571428571428,15.73,14.26,22.43,14.8175,15.34,15.898571428571428,15.197999999999997,NaN,0,0,NaN,NaN,0.12691834220207532,0.5051683430731408,0.37825000087106553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.44941958728332343,0.45591635191383323,0.5688073220679809,48.02647156037296,0,0,NaN,-1.0231923601637132,NaN,NaN,NaN,NaN
