time,open,high,low,close,Fast EMA,Standard EMA,Slow EMA,SPX · TVC: close,MA,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Short Period Moving Average,Long Period Moving Average,Plot,Shapes,Shapes,Volume,Volume MA,Histogram,MACD,Signal,OBV,Signal,Crossover,Crossunder,Basis,Upper Band,Lower Band,Upper Band,Lower Band,volume,MA,ATR,ATR,Plot,RoC & MA Cross Up,RoC & MA Cross Down,Basis,Rate of Change,Bull,Hidden Bull,Bear,Hidden Bear
-1060425000,14.69,14.69,14.69,14.69,12.318999999999997,13.913699999999992,10.878583690987119,14.69,13.392857142857142,12.315000000000001,11.645,12.39,NaN,NaN,13.392857142857142,10.635800000000001,NaN,0,0,NaN,NaN,0.6654511321450503,0.9940647920107981,0.32861365986574786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7119635945547629,0.7939797127187113,0.7261858147176243,67.0788407107739,0,0,NaN,58.639308855291574,NaN,NaN,NaN,NaN
-1058005800,15.56,15.56,15.56,15.56,12.970999999999998,13.977999999999993,10.905364806866949,15.56,13.991428571428571,13.105,11.985,11.23,NaN,NaN,13.991428571428571,10.531400000000001,NaN,0,0,NaN,NaN,0.6725781704646797,1.1693363729465975,0.4967582024819178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7273973667612255,0.7955001184643371,0.7467306983293925,69.83229223259873,0,0,NaN,73.2739420935412,NaN,NaN,NaN,NaN
-1051957800,16.05,16.05,16.05,16.05,13.600999999999996,14.036899999999994,10.932188841201713,16.05,14.581428571428573,13.71,12.23,11.43,NaN,NaN,14.581428571428573,10.493999999999998,NaN,0,0,NaN,NaN,0.6685294064926747,1.3324199605977611,0.6638905541050865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7340548857953364,0.7893901160950505,0.7100548842823365,71.28880754758092,0,0,NaN,90.84423305588587,NaN,NaN,90.84423305588587,90.84423305588587
-1049535000,16.89,16.89,16.89,16.89,14.224999999999998,14.099999999999993,10.962017167381969,16.89,15.131428571428573,14.405000000000001,12.65,11.54,NaN,NaN,15.131428571428573,10.5216,NaN,0,0,NaN,NaN,0.6785005776424122,1.5120162761581017,0.8335156985156895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.731761330681717,0.7904023137731494,0.7286184722420027,73.63849865429377,0,0,NaN,86.83628318584073,NaN,NaN,NaN,NaN
-1044696600,17.06,17.06,17.06,17.06,14.793999999999997,14.167799999999993,10.991502145922741,17.06,15.602857142857143,15.049999999999999,12.735,12.77,NaN,NaN,15.602857142857143,10.543199999999999,NaN,0,0,NaN,NaN,0.6524321924260921,1.6490559390483046,0.9966237466222125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7120811405843288,0.7779942674976863,0.6488158333502877,74.10046028679845,0,0,NaN,74.97435897435895,NaN,NaN,NaN,NaN
-1042277400,17.59,17.59,17.59,17.59,15.360999999999995,14.237599999999992,11.02309012875536,17.59,15.99,15.675,13,12.67,NaN,NaN,15.99,10.5778,NaN,0,0,NaN,NaN,0.6266287933451182,1.7799097383036102,1.153280944958492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.693212406215139,0.7730343821477327,0.6318421428716753,75.5396250225534,0,1,NaN,65.16431924882629,NaN,NaN,NaN,NaN
-1038648600,18.11,18.11,18.11,18.11,15.867999999999999,14.310699999999992,11.057124463519306,18.11,16.564285714285717,16.1,13.26,12.37,NaN,NaN,16.564285714285717,10.6534,NaN,0,0,NaN,NaN,0.6002777488458837,1.9036281310158465,1.3033503821699628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6670392053272619,0.7679736945047779,0.6158646938900073,76.89611218335406,0,0,NaN,59.2788038698329,NaN,NaN,NaN,NaN
-1036229400,18.09,18.09,18.09,18.09,16.300999999999995,14.38059999999999,11.090557939914158,18.09,17.05,16.1,13.26,12.3,NaN,NaN,17.05,10.7378,NaN,0,0,NaN,NaN,0.5391351232289612,1.9772692862061643,1.438134162977203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6311764617090816,0.7530142206146823,0.5307411661914347,76.71988542279834,0,0,NaN,51.761744966442954,NaN,NaN,NaN,NaN
-1033810200,17.01,17.01,17.01,17.01,16.514,14.435599999999992,11.121845493562226,17.01,17.25714285714286,16.4,13.26,12.22,NaN,NaN,17.25714285714286,10.791400000000001,NaN,0,0,NaN,NaN,0.3905154844122578,1.9262785184925253,1.5357630340802675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6072941100363555,0.7595539362023885,0.6092067138783724,67.69755180832261,0,0,NaN,30.444785276073638,NaN,NaN,NaN,NaN
-1028975400,15.64,15.64,15.64,15.64,16.669,14.473099999999993,11.14622317596566,15.64,17.19857142857143,16.835,13.26,12.15,NaN,NaN,17.19857142857143,10.8676,NaN,0,0,NaN,NaN,0.17546064919312077,1.7550888455716684,1.5796281963785477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.621109237174019,0.7717628574783407,0.7178914690386051,58.327057544768344,0,0,NaN,13.662790697674424,NaN,NaN,NaN,NaN
