time,open,high,low,close,Fast EMA,Standard EMA,Slow EMA,SPX · TVC: close,MA,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Short Period Moving Average,Long Period Moving Average,Plot,Shapes,Shapes,Volume,Volume MA,Histogram,MACD,Signal,OBV,Signal,Crossover,Crossunder,Basis,Upper Band,Lower Band,Upper Band,Lower Band,volume,MA,ATR,ATR,Plot,RoC & MA Cross Up,RoC & MA Cross Down,Basis,Rate of Change,Bull,Hidden Bull,Bear,Hidden Bear
1038839400,84.36,87.09,84.14999,86.17,86.792998,NaN,NaN,912.23,86.38142714285716,87.3,NaN,94.60001,NaN,NaN,86.38142714285716,NaN,NaN,0,0,1174600,NaN,NaN,NaN,NaN,2454900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1174600,2.441982300452641,NaN,2.4776734289594864,58.744185257051086,NaN,NaN,NaN,-2.9398513178643833,NaN,NaN,NaN,NaN
1039444200,86.2,87.64999,86.17,86.53,86.494999,NaN,NaN,889.5,86.54571285714287,86.614995,NaN,94.14,NaN,NaN,86.54571285714287,NaN,NaN,0,0,1277300,NaN,NaN,NaN,NaN,3732200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1277300,2.4285559718165493,NaN,2.335147224822417,59.876734664323195,0,0,NaN,-3.1019036954087302,-3.1019036954087302,-3.1019036954087302,NaN,NaN
1040049000,86.89999,87.56,85.67999,87.38,86.39499900000001,NaN,NaN,895.85,86.74571285714286,86.614995,NaN,97.17999,NaN,NaN,86.74571285714286,NaN,NaN,0,0,773600,NaN,NaN,NaN,NaN,4505800,2539247.619047619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,773600,2.388190832985614,NaN,2.2701276212763575,62.49471041928656,0,0,NaN,-2.954231780789855,NaN,NaN,NaN,NaN
1040653800,87.36,89.03,86.25,89.03,86.76099900000001,NaN,NaN,875.42,86.82999857142859,86.64999,NaN,93.75,NaN,NaN,86.82999857142859,NaN,NaN,0,0,274500,NaN,NaN,NaN,NaN,4780300,2761085.714285714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,274500,2.3653064282733838,NaN,2.3429665325225923,66.99644399045513,1,0,NaN,-0.5362418206057232,NaN,NaN,NaN,NaN
1041258600,88.89999,89.33,85.83,86.48,86.87099900000001,NaN,NaN,908.6,86.73999857142859,86.739995,NaN,92.07001,NaN,NaN,86.73999857142859,NaN,NaN,0,0,887600,803275,NaN,NaN,NaN,3892700,2929080.9523809524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,887600,2.386834367091472,NaN,2.5082570278765077,55.841117496943355,0,1,NaN,-2.1498076487893094,NaN,NaN,NaN,NaN
1041863400,86.17,87.14,85.02,85.53999,86.826998,NaN,NaN,927.57,86.66857000000002,86.739995,NaN,90.60001,NaN,NaN,86.66857000000002,NaN,NaN,0,0,648200,817104.1666666666,NaN,NaN,NaN,3244500,3046757.1428571427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,648200,2.3818580289355475,NaN,2.4527917381798647,52.378828682415126,1,0,NaN,0.1991214712428236,NaN,NaN,NaN,NaN
1042468200,85.53999,87.24001,85.39999,86.95,86.677998,NaN,NaN,901.78,86.86857,86.739995,86.130005,90.78999,NaN,NaN,86.86857,NaN,NaN,0,0,437400,830258.3333333334,NaN,0.006851133907659346,NaN,3681900,3176566.6666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,437400,2.387879167659041,NaN,2.365252918439883,56.71422488657254,0,0,NaN,1.8388381353947147,NaN,NaN,NaN,NaN
1043159400,86.88,88.44,86.8,87.97,86.763998,NaN,NaN,861.4,87.12571285714286,86.739995,86.130005,87.7,NaN,NaN,87.12571285714286,NaN,NaN,0,0,610600,845570.8333333334,NaN,0.10557369888614687,NaN,4292500,3308900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,610600,2.3861827151363206,NaN,2.261645358662757,59.580897194625614,0,0,NaN,2.3144917422656373,NaN,NaN,NaN,NaN
1043677800,87.89999,88.21001,86.98,88.06,86.96599900000001,NaN,NaN,855.7,87.34428428571428,86.739995,87.08,85.56,NaN,NaN,87.34428428571428,NaN,NaN,0,0,1117500,875112.5,NaN,0.18889680593325409,NaN,5410000,3448885.714285714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1117500,2.3404431844025604,NaN,2.1142688788537907,59.83366518611755,0,0,NaN,-0.4296698326549021,NaN,NaN,NaN,NaN
1044282600,87.67,88.7,87.31,88.42,87.25299900000002,NaN,NaN,829.69,87.49285571428571,87.175,87.50999999999999,82.50999,NaN,NaN,87.49285571428571,NaN,NaN,0,0,703500,896816.6666666666,NaN,0.28074372107349177,NaN,6113500,3584466.6666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,703500,2.2409521580593372,NaN,2.010801896160392,60.88731835156343,0,0,NaN,1.5038457123177618,NaN,NaN,NaN,NaN
1044887400,88.12,89.17999,87.42999,87.81,87.416999,NaN,NaN,834.89,87.31857,87.175,87.50999999999999,83.66,NaN,NaN,87.31857,NaN,NaN,0,0,1726900,945537.5,NaN,0.30084322756715665,NaN,4386600,3610747.619047619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1726900,2.145102706908003,NaN,1.9735444824231931,58.10589140459668,0,0,NaN,2.0571945673168943,NaN,NaN,NaN,NaN
1045578600,87.56,88.89999,87.34,88.3,87.59399900000001,NaN,NaN,848.17,87.57857,87.175,87.50999999999999,82,NaN,NaN,87.57857,NaN,NaN,0,0,1012400,947854.1666666666,NaN,0.35225061040328853,NaN,5399000,3624785.714285714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1012400,2.0549451773497167,NaN,1.914465270648451,59.69851373929249,0,0,NaN,3.2144944476914086,NaN,NaN,NaN,NaN
1046097000,88.88,90.53999,88.62,90.47,87.90299900000001,NaN,NaN,841.15,88.28285714285714,87.779995,87.50999999999999,83.37,NaN,NaN,88.28285714285714,NaN,NaN,0,0,1769700,988425,NaN,0.5616182110822763,NaN,7168700,3761533.3333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1769700,1.9948098662997569,NaN,1.9609688034129589,65.88390890222777,0,0,NaN,4.9901357781130296,NaN,NaN,4.9901357781130296,4.9901357781130296
